recorded_at,row_type,machine_id,outdoor_temp,outdoor_humidity,mold_temp,env_temp,humidity
2026-06-08 16:15:46,outdoor,,0.0,0.0,,,
2026-06-08 16:15:46,machine,1,,,0.0,25.91,59.53
2026-06-08 16:15:46,machine,2,,,0.0,26.66,55.45
2026-06-08 16:15:46,machine,3,,,0.0,26.41,61.71
2026-06-08 16:15:46,machine,4,,,0.0,26.18,56.05
2026-06-08 16:15:46,machine,5,,,0.0,25.83,60.89
2026-06-08 16:15:46,machine,6,,,0.0,25.98,61.87
2026-06-08 16:15:46,machine,7,,,0.0,26.27,59.92
2026-06-08 16:15:46,machine,8,,,0.0,26.49,57.87
2026-06-08 16:15:46,machine,9,,,0.0,26.18,60.44
2026-06-08 16:15:46,machine,10,,,0.0,26.34,60.85
2026-06-08 16:15:46,machine,11,,,0.0,27.26,60.06
2026-06-08 16:15:46,machine,12,,,0.0,27.26,61.11
2026-06-08 16:15:46,machine,13,,,0.0,26.94,56.09
2026-06-08 16:15:46,machine,14,,,0.0,27.13,60.24
2026-06-08 16:15:46,machine,15,,,0.0,27.45,57.44
2026-06-08 16:15:46,machine,16,,,0.0,0.0,0.0
2026-06-08 16:15:46,machine,17,,,0.0,0.0,0.0
2026-06-08 16:15:46,machine,18,,,0.0,0.0,0.0
2026-06-08 16:15:46,machine,19,,,0.0,0.0,0.0
2026-06-08 16:15:46,machine,20,,,0.0,0.0,0.0
2026-06-08 16:15:46,machine,21,,,0.0,0.0,0.0
2026-06-08 16:15:46,machine,22,,,0.0,0.0,0.0
2026-06-08 16:15:46,machine,23,,,0.0,0.0,0.0
2026-06-08 16:15:46,machine,24,,,0.0,0.0,0.0
2026-06-08 16:15:46,machine,25,,,0.0,28.59,59.58
2026-06-08 16:15:58,outdoor,,0.0,0.0,,,
2026-06-08 16:15:58,machine,1,,,0.0,26.4,59.13
2026-06-08 16:15:58,machine,2,,,0.0,26.55,57.44
2026-06-08 16:15:58,machine,3,,,0.0,26.1,59.62
2026-06-08 16:15:58,machine,4,,,0.0,26.27,61.79
2026-06-08 16:15:58,machine,5,,,0.0,26.16,56.86
2026-06-08 16:15:58,machine,6,,,0.0,26.62,54.74
2026-06-08 16:15:58,machine,7,,,0.0,26.43,61.98
2026-06-08 16:15:58,machine,8,,,0.0,26.52,59.72
2026-06-08 16:15:58,machine,9,,,0.0,26.2,61.9
2026-06-08 16:15:58,machine,10,,,0.0,26.92,61.24
2026-06-08 16:15:58,machine,11,,,0.0,27.1,59.12
2026-06-08 16:15:58,machine,12,,,0.0,27.06,59.76
2026-06-08 16:15:58,machine,13,,,0.0,26.95,60.12
2026-06-08 16:15:58,machine,14,,,0.0,27.15,55.65
2026-06-08 16:15:58,machine,15,,,0.0,27.04,54.45
2026-06-08 16:15:58,machine,16,,,0.0,0.0,0.0
2026-06-08 16:15:58,machine,17,,,0.0,0.0,0.0
2026-06-08 16:15:58,machine,18,,,0.0,0.0,0.0
2026-06-08 16:15:58,machine,19,,,0.0,0.0,0.0
2026-06-08 16:15:58,machine,20,,,0.0,0.0,0.0
2026-06-08 16:15:58,machine,21,,,0.0,0.0,0.0
2026-06-08 16:15:58,machine,22,,,0.0,0.0,0.0
2026-06-08 16:15:58,machine,23,,,0.0,0.0,0.0
2026-06-08 16:15:58,machine,24,,,0.0,0.0,0.0
2026-06-08 16:15:58,machine,25,,,0.0,28.3,61.24
2026-06-08 16:16:11,outdoor,,0.0,0.0,,,
2026-06-08 16:16:11,machine,1,,,0.0,26.08,57.44
2026-06-08 16:16:11,machine,2,,,0.0,26.7,61.7
2026-06-08 16:16:11,machine,3,,,0.0,26.47,54.63
2026-06-08 16:16:11,machine,4,,,0.0,26.71,57.74
2026-06-08 16:16:11,machine,5,,,0.0,26.78,55.78
2026-06-08 16:16:11,machine,6,,,0.0,26.25,54.02
2026-06-08 16:16:11,machine,7,,,0.0,26.14,61.39
2026-06-08 16:16:11,machine,8,,,0.0,26.29,60.17
2026-06-08 16:16:11,machine,9,,,0.0,26.29,57.81
2026-06-08 16:16:11,machine,10,,,0.0,26.73,57.61
2026-06-08 16:16:11,machine,11,,,0.0,27.36,58.76
2026-06-08 16:16:11,machine,12,,,0.0,27.41,55.13
2026-06-08 16:16:11,machine,13,,,0.0,26.98,57.69
2026-06-08 16:16:11,machine,14,,,0.0,26.91,60.62
2026-06-08 16:16:11,machine,15,,,0.0,26.76,61.28
2026-06-08 16:16:11,machine,16,,,0.0,0.0,0.0
2026-06-08 16:16:11,machine,17,,,0.0,0.0,0.0
2026-06-08 16:16:11,machine,18,,,0.0,0.0,0.0
2026-06-08 16:16:11,machine,19,,,0.0,0.0,0.0
