recorded_at,row_type,machine_id,outdoor_temp,outdoor_humidity,mold_temp,env_temp,humidity
2026-06-04 08:20:46,outdoor,,0.0,0.0,,,
2026-06-04 08:20:46,machine,1,,,0.0,25.97,59.24
2026-06-04 08:20:46,machine,2,,,0.0,25.85,60.67
2026-06-04 08:20:46,machine,3,,,0.0,26.3,58.31
2026-06-04 08:20:46,machine,4,,,0.0,26.75,59.3
2026-06-04 08:20:46,machine,5,,,0.0,26.38,58.64
2026-06-04 08:20:46,machine,6,,,0.0,25.92,60.14
2026-06-04 08:20:46,machine,7,,,0.0,26.12,55.75
2026-06-04 08:20:46,machine,8,,,0.0,26.68,60.85
2026-06-04 08:20:46,machine,9,,,0.0,26.78,60.25
2026-06-04 08:20:46,machine,10,,,0.0,26.66,60.31
2026-06-04 08:20:46,machine,11,,,0.0,26.78,54.61
2026-06-04 08:20:46,machine,12,,,0.0,26.47,54.12
2026-06-04 08:20:46,machine,13,,,0.0,27.18,59.6
2026-06-04 08:20:46,machine,14,,,0.0,26.64,55.71
2026-06-04 08:20:46,machine,15,,,0.0,27.57,54.62
2026-06-04 08:20:46,machine,16,,,0.0,0.0,0.0
2026-06-04 08:20:46,machine,17,,,0.0,0.0,0.0
2026-06-04 08:20:46,machine,18,,,0.0,0.0,0.0
2026-06-04 08:20:46,machine,19,,,0.0,0.0,0.0
2026-06-04 08:20:46,machine,20,,,0.0,0.0,0.0
2026-06-04 08:20:46,machine,21,,,0.0,0.0,0.0
2026-06-04 08:20:46,machine,22,,,0.0,0.0,0.0
2026-06-04 08:20:46,machine,23,,,0.0,0.0,0.0
2026-06-04 08:20:46,machine,24,,,0.0,0.0,0.0
2026-06-04 08:20:46,machine,25,,,0.0,27.67,54.78
2026-06-04 08:21:00,outdoor,,0.0,0.0,,,
2026-06-04 08:21:00,machine,1,,,0.0,26.31,59.31
2026-06-04 08:21:00,machine,2,,,0.0,25.91,58.33
2026-06-04 08:21:00,machine,3,,,0.0,26.12,58.79
2026-06-04 08:21:00,machine,4,,,0.0,26.42,59.77
2026-06-04 08:21:00,machine,5,,,0.0,26.2,60.59
2026-06-04 08:21:00,machine,6,,,0.0,26.18,56.86
2026-06-04 08:21:00,machine,7,,,0.0,26.98,55.15
2026-06-04 08:21:00,machine,8,,,0.0,26.3,57.2
2026-06-04 08:21:00,machine,9,,,0.0,26.36,54.78
2026-06-04 08:21:00,machine,10,,,0.0,27.19,55.52
2026-06-04 08:21:00,machine,11,,,0.0,26.36,55.92
2026-06-04 08:21:00,machine,12,,,0.0,27.21,60.92
2026-06-04 08:21:00,machine,13,,,0.0,27.21,58.09
2026-06-04 08:21:00,machine,14,,,0.0,26.78,60.72
2026-06-04 08:21:00,machine,15,,,0.0,27.22,55.87
2026-06-04 08:21:00,machine,16,,,0.0,0.0,0.0
2026-06-04 08:21:00,machine,17,,,0.0,0.0,0.0
2026-06-04 08:21:00,machine,18,,,0.0,0.0,0.0
2026-06-04 08:21:00,machine,19,,,0.0,0.0,0.0
2026-06-04 08:21:00,machine,20,,,0.0,0.0,0.0
2026-06-04 08:21:00,machine,21,,,0.0,0.0,0.0
2026-06-04 08:21:00,machine,22,,,0.0,0.0,0.0
2026-06-04 08:21:00,machine,23,,,0.0,0.0,0.0
2026-06-04 08:21:00,machine,24,,,0.0,0.0,0.0
2026-06-04 08:21:00,machine,25,,,0.0,28.19,61.24
2026-06-04 08:21:13,outdoor,,0.0,0.0,,,
2026-06-04 08:21:13,machine,1,,,0.0,25.86,54.62
2026-06-04 08:21:13,machine,2,,,0.0,26.14,55.8
2026-06-04 08:21:13,machine,3,,,0.0,26.33,58.13
2026-06-04 08:21:13,machine,4,,,0.0,26.38,56.91
2026-06-04 08:21:13,machine,5,,,0.0,26.95,60.8
2026-06-04 08:21:13,machine,6,,,0.0,27.04,60.12
2026-06-04 08:21:13,machine,7,,,0.0,26.2,61.76
2026-06-04 08:21:13,machine,8,,,0.0,26.2,55.46
2026-06-04 08:21:13,machine,9,,,0.0,26.7,54.71
2026-06-04 08:21:13,machine,10,,,0.0,27.13,58.72
2026-06-04 08:21:13,machine,11,,,0.0,27.27,58.64
2026-06-04 08:21:13,machine,12,,,0.0,26.51,54.14
2026-06-04 08:21:13,machine,13,,,0.0,27.01,55.48
2026-06-04 08:21:13,machine,14,,,0.0,26.67,58.65
2026-06-04 08:21:13,machine,15,,,0.0,27.2,61.1
2026-06-04 08:21:13,machine,16,,,0.0,0.0,0.0
2026-06-04 08:21:13,machine,17,,,0.0,0.0,0.0
2026-06-04 08:21:13,machine,18,,,0.0,0.0,0.0
2026-06-04 08:21:13,machine,19,,,0.0,0.0,0.0
2026-06-04 08:21:13,machine,20,,,0.0,0.0,0.0
2026-06-04 08:21:13,machine,21,,,0.0,0.0,0.0
2026-06-04 08:21:13,machine,22,,,0.0,0.0,0.0
2026-06-04 08:21:13,machine,23,,,0.0,0.0,0.0
2026-06-04 08:21:13,machine,24,,,0.0,0.0,0.0
2026-06-04 08:21:13,machine,25,,,0.0,27.73,54.99
2026-06-04 08:21:27,outdoor,,0.0,0.0,,,
2026-06-04 08:21:27,machine,1,,,0.0,25.88,60.88
2026-06-04 08:21:27,machine,2,,,0.0,26.54,58.45
2026-06-04 08:21:27,machine,3,,,0.0,26.34,57.39
2026-06-04 08:21:27,machine,4,,,0.0,26.37,61.31
2026-06-04 08:21:27,machine,5,,,0.0,26.92,56.88
2026-06-04 08:21:27,machine,6,,,0.0,26.53,59.03
2026-06-04 08:21:27,machine,7,,,0.0,26.77,61.02
2026-06-04 08:21:27,machine,8,,,0.0,27.17,55.64
2026-06-04 08:21:27,machine,9,,,0.0,27.01,55.01
2026-06-04 08:21:27,machine,10,,,0.0,26.51,56.42
2026-06-04 08:21:27,machine,11,,,0.0,26.74,55.75
2026-06-04 08:21:27,machine,12,,,0.0,26.38,57.19
2026-06-04 08:21:27,machine,13,,,0.0,26.59,58.62
2026-06-04 08:21:27,machine,14,,,0.0,27.02,57.79
2026-06-04 08:21:27,machine,15,,,0.0,27.42,54.21
2026-06-04 08:21:27,machine,16,,,0.0,0.0,0.0
2026-06-04 08:21:27,machine,17,,,0.0,0.0,0.0
