recorded_at,row_type,machine_id,outdoor_temp,outdoor_humidity,mold_temp,env_temp,humidity
2026-06-12 00:00:11,outdoor,,30.22,63.87,,,
2026-06-12 00:00:11,machine,1,,,0.0,25.8,58.04
2026-06-12 00:00:11,machine,2,,,0.0,25.93,58.21
2026-06-12 00:00:11,machine,3,,,0.0,25.78,56.24
2026-06-12 00:00:11,machine,4,,,0.0,26.56,54.25
2026-06-12 00:00:11,machine,5,,,0.0,26.97,57.17
2026-06-12 00:00:11,machine,6,,,0.0,26.29,60.95
2026-06-12 00:00:11,machine,7,,,0.0,26.94,60.87
2026-06-12 00:00:11,machine,8,,,0.0,26.91,55.01
2026-06-12 00:00:11,machine,9,,,0.0,26.19,59.39
2026-06-12 00:00:11,machine,10,,,0.0,27.38,55.86
2026-06-12 00:00:11,machine,11,,,0.0,27.0,61.06
2026-06-12 00:00:11,machine,12,,,0.0,26.72,55.17
2026-06-12 00:00:11,machine,13,,,0.0,26.83,59.09
2026-06-12 00:00:11,machine,14,,,0.0,27.71,61.92
2026-06-12 00:00:11,machine,15,,,0.0,26.81,54.78
2026-06-12 00:00:11,machine,16,,,0.0,0.0,0.0
2026-06-12 00:00:11,machine,17,,,0.0,0.0,0.0
2026-06-12 00:00:11,machine,18,,,0.0,0.0,0.0
2026-06-12 00:00:11,machine,19,,,0.0,0.0,0.0
2026-06-12 00:00:11,machine,20,,,0.0,0.0,0.0
2026-06-12 00:00:11,machine,21,,,0.0,0.0,0.0
2026-06-12 00:00:11,machine,22,,,0.0,0.0,0.0
2026-06-12 00:00:11,machine,23,,,0.0,0.0,0.0
2026-06-12 00:00:11,machine,24,,,0.0,0.0,0.0
2026-06-12 00:00:11,machine,25,,,0.0,28.31,55.47
2026-06-12 00:00:23,outdoor,,29.38,59.95,,,
2026-06-12 00:00:23,machine,1,,,0.0,26.1,61.94
2026-06-12 00:00:23,machine,2,,,0.0,26.71,56.49
2026-06-12 00:00:23,machine,3,,,0.0,26.68,61.38
2026-06-12 00:00:23,machine,4,,,0.0,25.81,60.22
2026-06-12 00:00:23,machine,5,,,0.0,26.33,55.53
2026-06-12 00:00:23,machine,6,,,0.0,27.01,54.96
2026-06-12 00:00:23,machine,7,,,0.0,26.05,61.73
2026-06-12 00:00:23,machine,8,,,0.0,26.55,58.35
2026-06-12 00:00:23,machine,9,,,0.0,26.93,58.43
2026-06-12 00:00:23,machine,10,,,0.0,26.96,54.4
2026-06-12 00:00:23,machine,11,,,0.0,27.36,54.92
2026-06-12 00:00:23,machine,12,,,0.0,27.18,60.55
2026-06-12 00:00:23,machine,13,,,0.0,27.16,58.48
2026-06-12 00:00:23,machine,14,,,0.0,27.39,55.89
2026-06-12 00:00:23,machine,15,,,0.0,27.71,56.2
2026-06-12 00:00:23,machine,16,,,0.0,0.0,0.0
2026-06-12 00:00:23,machine,17,,,0.0,0.0,0.0
2026-06-12 00:00:23,machine,18,,,0.0,0.0,0.0
2026-06-12 00:00:23,machine,19,,,0.0,0.0,0.0
2026-06-12 00:00:23,machine,20,,,0.0,0.0,0.0
2026-06-12 00:00:23,machine,21,,,0.0,0.0,0.0
2026-06-12 00:00:23,machine,22,,,0.0,0.0,0.0
2026-06-12 00:00:23,machine,23,,,0.0,0.0,0.0
2026-06-12 00:00:23,machine,24,,,0.0,0.0,0.0
